t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
385100.0,7.598600000000033,14.383100000000013,21.768200000000036,28.68829999999997,35.4615,42.11360000000002,48.61289999999997,55.166,61.7389,68.35859999999997,74.84340000000003,81.30020000000002,88.03109999999998,94.79820000000001,101.62510000000003,108.41460000000001,115.2672,122.12100000000004,128.93640000000005,135.82350000000002
386001.0,7.58099999999996,14.349300000000028,21.718600000000038,28.623400000000004,35.379399999999976,42.01420000000002,48.49460000000005,55.030200000000036,61.5856,68.18639999999999,74.66319999999996,81.08860000000004,87.79860000000002,94.54719999999998,101.35419999999999,108.12390000000005,114.95639999999997,121.7894,128.5845,135.45080000000002
386100.0,7.568900000000042,14.32650000000001,21.68520000000001,28.580100000000016,35.32480000000004,41.94720000000001,48.4162,54.94040000000001,61.48410000000001,68.0745,74.53710000000001,80.94900000000001,87.65609999999998,94.38069999999999,101.17500000000001,107.93189999999998,114.75109999999995,121.56979999999999,128.34949999999998,135.1988
387001.0,7.551400000000001,14.292900000000031,21.63579999999996,28.515499999999975,35.24309999999997,41.848299999999995,48.298400000000015,54.80520000000001,61.331500000000005,67.90379999999999,74.35669999999999,80.73829999999998,87.42669999999998,94.13099999999997,100.90539999999999,107.64250000000004,114.44189999999998,121.23989999999998,127.99940000000004,134.82800000000003
387100.0,7.539300000000026,14.270100000000014,21.602599999999995,28.472399999999993,35.18870000000004,41.78159999999997,48.22030000000001,54.7158,61.230500000000006,67.79069999999996,74.2278,80.5994,87.27789999999999,93.96529999999996,100.72699999999998,107.45150000000001,114.23770000000002,121.0213,127.76570000000004,134.57750000000004
388001.0,7.52189999999996,14.23660000000001,21.55329999999998,28.40799999999996,35.10730000000001,41.683100000000024,48.10300000000001,54.58119999999997,61.07849999999996,67.62099999999998,74.0469,80.3897,87.0505,93.71690000000001,100.45870000000002,107.16359999999997,113.92989999999998,120.69310000000002,127.41739999999999,134.2086
388100.0,7.509799999999984,14.213900000000024,21.52030000000002,28.365099999999984,35.05310000000003,41.61689999999999,48.02539999999999,54.492200000000025,60.97799999999995,67.50759999999997,73.91809999999998,80.25149999999996,86.899,93.55199999999996,100.28109999999998,106.97340000000003,113.72680000000003,120.47570000000002,127.185,133.95959999999997
389001.0,7.492500000000007,14.180600000000027,21.471299999999985,28.300900000000013,34.97210000000001,41.5188,47.908600000000035,54.35820000000001,60.82670000000002,67.33870000000002,73.73660000000001,80.0428,86.67290000000003,93.3048,100.01409999999998,106.68689999999998,113.4205,120.149,126.8383,133.5926
389100.0,7.480500000000006,14.158000000000015,21.4384,28.258200000000045,34.91820000000001,41.452800000000025,47.8313,54.269499999999994,60.72660000000002,67.2253,73.60859999999997,79.90530000000001,86.52099999999996,93.14070000000004,99.8374,106.49760000000003,113.2183,119.93270000000001,126.60719999999998,133.34539999999998
390001.0,7.463199999999972,14.124799999999993,21.389599999999973,28.1943,34.837500000000034,41.355200000000025,47.71500000000003,54.1361,60.575999999999965,67.0573,73.42669999999998,79.69749999999999,86.29579999999999,92.89479999999998,99.57170000000002,106.21249999999998,112.9135,119.60769999999997,126.26229999999998,132.9801
390100.0,7.451300000000003,14.102300000000014,21.35680000000002,28.15179999999998,34.78380000000004,41.28960000000001,47.63799999999998,54.047799999999995,60.47640000000001,66.94419999999997,73.2996,79.5607,86.14459999999997,92.73150000000004,99.39580000000001,106.02409999999998,112.71229999999997,119.39249999999998,126.0324,132.73470000000003
391001.0,7.434100000000001,14.069200000000023,21.3082,28.08820000000003,34.70339999999999,41.192499999999995,47.5222,53.91500000000002,60.32650000000001,66.77699999999999,73.11759999999998,79.35390000000001,85.92020000000002,92.48680000000002,99.13130000000001,105.74040000000002,112.40899999999999,119.06909999999999,125.68920000000003,132.37130000000002
391100.0,7.422199999999975,14.046800000000019,21.275500000000022,28.045800000000042,34.64999999999998,41.127099999999984,47.44560000000001,53.82710000000003,60.227300000000014,66.6644,72.99110000000002,79.21769999999998,85.7699,92.3243,98.95619999999997,105.55289999999997,112.2088,118.8632,125.46089999999998,132.1275
392001.0,7.40500000000003,14.013900000000035,21.227100000000007,27.982500000000016,34.57000000000005,41.030399999999986,47.3304,53.69479999999999,60.078100000000006,66.49799999999999,72.80920000000003,79.0118,85.54650000000004,92.08069999999998,98.69299999999998,105.27050000000003,111.90699999999998,118.54140000000001,125.11939999999998,131.7659
392100.0,7.393200000000036,13.99150000000003,21.194600000000037,27.94029999999998,34.51679999999999,40.96550000000002,47.254099999999994,53.60729999999995,59.9794,66.38600000000002,72.68350000000004,78.87630000000001,85.39709999999997,91.91900000000004,98.5188,105.08390000000003,111.70779999999996,118.33420000000001,124.89240000000001,131.52369999999996
393001.0,7.376100000000008,13.958700000000022,21.14639999999997,27.87719999999996,34.437100000000044,40.869200000000035,47.13929999999999,53.475599999999986,59.83080000000001,66.22030000000001,72.5018,78.6714,85.1746,91.67669999999998,98.25689999999997,104.80289999999997,111.4074,118.01399999999995,124.55260000000004,131.164
393100.0,7.364300000000014,13.936500000000024,21.114000000000033,27.83510000000001,34.384199999999964,40.80450000000002,47.06329999999997,53.38850000000002,59.732500000000016,66.1089,72.37669999999997,78.53650000000005,85.02609999999999,91.51570000000004,98.08340000000004,104.61719999999997,111.20909999999998,117.80460000000005,124.327,130.92309999999998
394001.0,7.347300000000018,13.90379999999999,21.06600000000003,27.772299999999973,34.304899999999975,40.708699999999965,46.94909999999999,53.25739999999996,59.584599999999966,65.94390000000004,72.19549999999998,78.33250000000004,84.80450000000002,91.27459999999996,97.82279999999997,104.33760000000001,110.91019999999997,117.48669999999998,123.98879999999997,130.5652
394100.0,7.335500000000025,13.881699999999967,21.033799999999985,27.730500000000006,34.252099999999984,40.64440000000002,46.873400000000004,53.17059999999998,59.48680000000002,65.8331,72.0709,78.19820000000004,84.65689999999995,91.11439999999999,97.65009999999995,104.15280000000001,110.71290000000005,117.2767,123.7645,130.32580000000002
395001.0,7.3186000000000035,13.849199999999996,20.985900000000015,27.66790000000003,34.17309999999998,40.54899999999998,46.75970000000001,53.040099999999995,59.33949999999999,65.66890000000001,71.8902,77.99520000000001,84.43619999999999,90.87450000000001,97.39069999999998,103.87440000000004,110.41539999999998,116.96030000000002,123.428,129.96970000000005
395100.0,7.3069000000000415,13.82710000000003,20.9538,27.626199999999983,34.12059999999997,40.485000000000014,46.68440000000004,52.953700000000026,59.24219999999997,65.55869999999999,71.7663,77.86150000000004,84.2894,90.71499999999997,97.21890000000002,103.69050000000004,110.21910000000003,116.75079999999997,123.20490000000001,129.7317
396001.0,7.2900000000000205,13.794700000000034,20.906200000000013,27.56389999999999,34.04200000000003,40.389999999999986,46.5711,52.823800000000006,59.09560000000005,65.39519999999999,71.58620000000002,77.65949999999998,84.06959999999998,90.47629999999998,96.96079999999995,103.41359999999997,109.923,116.43600000000004,122.87,129.3773
396100.0,7.278399999999976,13.772699999999986,20.874199999999973,27.522400000000005,33.98970000000003,40.3263,46.49610000000001,52.73779999999999,58.998699999999985,65.28560000000004,71.46279999999996,77.52640000000002,83.92359999999996,90.31759999999997,96.78970000000004,103.2305,109.72770000000003,116.22749999999996,122.6481,129.14069999999998
397001.0,7.261600000000044,13.740499999999997,20.82679999999999,27.460300000000018,33.91129999999998,40.23169999999999,46.38330000000002,52.60840000000002,58.85269999999997,65.12290000000002,71.28340000000003,77.32530000000003,83.70480000000003,90.08000000000004,96.53289999999998,102.95490000000001,109.43299999999999,115.91410000000002,122.31490000000002,128.78820000000002
397100.0,7.25,13.71859999999998,20.794899999999984,27.41900000000004,33.85930000000002,40.16829999999999,46.30869999999999,52.52279999999996,58.756200000000035,65.01390000000004,71.16070000000002,77.19289999999995,83.55939999999998,89.9221,96.36259999999999,102.77269999999999,109.23860000000002,115.70680000000004,122.0942,128.55280000000005
398001.0,7.233200000000011,13.686399999999992,20.74770000000001,27.357199999999978,33.78129999999999,40.07420000000002,46.19630000000001,52.394000000000005,58.61099999999999,64.85179999999997,70.98200000000003,76.99270000000001,83.34159999999997,89.6857,96.10699999999997,102.4984,108.9454,115.39479999999998,121.7627,128.202
398100.0,7.2216999999999985,13.664600000000007,20.71599999999995,27.315999999999974,33.7294,40.0111,46.12199999999996,52.30869999999999,58.514899999999955,64.74350000000004,70.86000000000001,76.86090000000002,83.197,89.52850000000001,95.9375,102.31709999999998,108.75189999999998,115.18859999999995,121.543,127.96799999999996
399001.0,7.205000000000041,13.6327,20.668900000000008,27.254500000000007,33.65179999999998,39.91739999999999,46.0102,52.180499999999995,58.370299999999986,64.5822,70.68200000000002,76.66160000000002,82.98020000000002,89.29320000000001,95.6832,102.04410000000001,108.46019999999999,114.87810000000002,121.21320000000003,127.61900000000003
399100.0,7.193499999999972,13.610900000000015,20.637299999999982,27.21350000000001,33.60019999999997,39.854600000000005,45.93610000000001,52.09559999999999,58.274699999999996,64.47450000000003,70.5607,76.53039999999999,82.83639999999997,89.1368,95.5145,101.86360000000002,108.26650000000001,114.673,120.99469999999997,127.38619999999997
400001.0,7.176899999999989,13.57910000000004,20.59050000000002,27.152199999999993,33.52280000000002,39.761300000000006,45.82479999999998,51.967899999999986,58.13069999999999,64.31389999999999,70.38350000000003,76.332,82.62049999999999,88.90270000000004,95.26139999999998,101.59199999999998,107.97629999999998,114.36400000000003,120.66649999999998,127.03899999999999
400100.0,7.165400000000034,13.557399999999973,20.559000000000026,27.11129999999997,33.47150000000005,39.698800000000006,45.75109999999995,51.883399999999995,58.03550000000001,64.20690000000002,70.2629,76.20139999999998,82.47750000000002,88.74700000000001,95.0935,101.41230000000002,107.78190000000001,114.1599,120.44920000000002,126.80740000000003
401001.0,7.148900000000026,13.525700000000029,20.512400000000014,27.050299999999993,33.39440000000002,39.60589999999996,45.64019999999999,51.756200000000035,57.8922,64.04700000000003,70.08639999999997,76.00400000000002,82.2627,88.51400000000001,94.84159999999997,101.142,107.49340000000001,113.85239999999999,120.12259999999998,126.46189999999996
401100.0,7.137400000000014,13.50410000000005,20.480999999999995,27.009600000000034,33.3433,39.5437,45.5668,51.6721,57.797500000000014,63.940499999999986,69.9665,75.87400000000002,82.12039999999996,88.36649999999997,94.6746,100.96320000000003,107.30090000000001,113.64940000000001,119.90639999999996,126.23160000000001
402001.0,7.120999999999981,13.4726,20.434600000000046,26.948900000000037,33.26660000000004,39.45120000000003,45.456500000000005,51.545500000000004,57.65469999999999,63.78129999999999,69.79089999999997,75.67740000000003,81.9065,88.13439999999997,94.42399999999998,100.69420000000002,107.01369999999997,113.3433,119.58140000000003,125.88780000000003
402100.0,7.1096,13.451099999999997,20.403400000000033,26.908399999999972,33.21570000000003,39.38929999999999,45.397400000000005,51.46170000000001,57.560400000000016,63.6755,69.67169999999999,75.6277,81.76499999999999,88.0007,94.2577,100.51619999999997,106.8229,113.1413,119.36630000000002,125.65890000000002
403001.0,7.093200000000024,13.419600000000003,20.357100000000003,26.84789999999998,33.13929999999999,39.297199999999975,45.28539999999998,51.33570000000003,57.41829999999999,63.51690000000002,69.49680000000001,75.43889999999999,81.5521,87.76839999999999,94.0084,100.24849999999998,106.53689999999995,112.83670000000001,119.043,125.3168
403100.0,7.081900000000019,13.398200000000031,20.326000000000022,26.807500000000005,33.08870000000002,39.235600000000034,45.24939999999998,51.252200000000016,57.32439999999997,63.41160000000002,69.38159999999999,75.4103,81.41140000000001,87.62459999999999,93.84289999999999,100.07139999999998,106.34740000000005,112.63569999999999,118.8372,125.08949999999999
404001.0,7.065499999999986,13.366900000000044,20.279899999999998,26.747299999999996,33.01259999999996,39.14390000000003,45.134799999999984,51.12669999999997,57.18299999999999,63.25380000000001,69.20710000000003,75.21369999999996,81.1995,87.3956,93.5949,99.80490000000003,106.06280000000004,112.33260000000001,118.51550000000003,124.74899999999997
404100.0,7.05419999999998,13.345600000000047,20.249000000000024,26.707100000000025,32.96210000000002,39.08260000000001,45.08340000000004,51.04359999999997,57.08949999999999,63.149,69.09539999999998,75.13340000000005,81.05959999999999,87.24610000000001,93.43019999999996,99.6286,105.87450000000001,112.13260000000002,118.30829999999997,124.52300000000002
405001.0,7.038000000000011,13.314400000000035,20.203100000000006,26.647099999999966,32.88639999999998,38.991300000000024,44.97700000000003,50.9187,56.948699999999974,62.99189999999999,68.92099999999999,74.95090000000005,80.84859999999998,87.01889999999997,93.1834,99.36349999999999,105.59109999999998,111.83089999999999,117.9882,124.18429999999995
405100.0,7.026700000000005,13.293200000000013,20.172199999999975,26.60699999999997,32.836100000000044,38.93020000000001,44.9126,50.83590000000004,56.85559999999998,62.88770000000005,68.8073,74.8358,80.70949999999999,86.8671,93.01959999999997,99.18799999999999,105.40379999999999,111.63190000000003,117.77879999999999,123.95950000000005
406001.0,7.010499999999979,13.262100000000032,20.12650000000002,26.547300000000007,32.760699999999986,38.83930000000004,44.8064,50.71160000000003,56.71539999999999,62.731299999999976,68.6343,74.65559999999999,80.49949999999995,86.6411,92.774,98.92419999999998,105.12189999999998,111.33170000000001,117.46100000000001,123.62239999999997
